branch,dN,dS,omega,lnL,SOG,Model
11..3,0.0523,0.6593,0.0793,-12013.233123,OG0004221,M2
10..12,0.0573,0.4857,0.118,-12013.233123,OG0004221,M2
12..5,0.0891,0.7552,0.118,-12013.233123,OG0004221,M2
12..6,0.067,0.8442,0.0793,-12013.233123,OG0004221,M2
9..4,0.1095,0.9273,0.118,-12013.233123,OG0004221,M2
8..7,0.1109,1.3976,0.0793,-12013.233123,OG0004221,M2
8..1,0.2809,78.9591,0.0036,-11923.029293,OG0004288,M2
8..9,0.0305,14.6863,0.0021,-11923.029293,OG0004288,M2
9..10,0.1376,66.1604,0.0021,-11923.029293,OG0004288,M2
10..2,0.1394,67.0607,0.0021,-11923.029293,OG0004288,M2
10..3,0.1317,37.017,0.0036,-11923.029293,OG0004288,M2
9..4,0.1651,79.3992,0.0021,-11923.029293,OG0004288,M2
8..11,0.0308,14.8165,0.0021,-11923.029293,OG0004288,M2
11..12,0.1219,58.6184,0.0021,-11923.029293,OG0004288,M2
12..5,0.1431,68.8096,0.0021,-11923.029293,OG0004288,M2
12..6,0.1223,34.3851,0.0036,-11923.029293,OG0004288,M2
11..7,0.2067,58.1221,0.0036,-11923.029293,OG0004288,M2
8..1,0.2181,49.4131,0.0044,-9078.003109,OG0004223,M2
8..9,0.0512,19.3122,0.0027,-9078.003109,OG0004223,M2
9..10,0.0541,20.3982,0.0027,-9078.003109,OG0004223,M2
10..11,0.1262,47.6165,0.0027,-9078.003109,OG0004223,M2
11..2,0.0542,20.4391,0.0027,-9078.003109,OG0004223,M2
11..3,0.0666,15.0795,0.0044,-9078.003109,OG0004223,M2
10..12,0.1693,63.8658,0.0027,-9078.003109,OG0004223,M2
12..5,0.1033,38.9887,0.0027,-9078.003109,OG0004223,M2
12..6,0.1246,28.2216,0.0044,-9078.003109,OG0004223,M2
9..4,0.1654,62.4151,0.0027,-9078.003109,OG0004223,M2
8..7,0.13,29.4537,0.0044,-9078.003109,OG0004223,M2
8..1,0.2796,3.6502,0.0766,-5779.909978,OG0004273,M2
8..9,0.0618,0.5906,0.1047,-5779.909978,OG0004273,M2
9..10,0.0426,0.4066,0.1047,-5779.909978,OG0004273,M2
10..11,0.0589,0.5623,0.1047,-5779.909978,OG0004273,M2
11..2,0.112,1.0696,0.1047,-5779.909978,OG0004273,M2
11..4,0.2462,2.3514,0.1047,-5779.909978,OG0004273,M2
10..3,0.1984,2.5901,0.0766,-5779.909978,OG0004273,M2
9..12,0.1643,1.5693,0.1047,-5779.909978,OG0004273,M2
12..5,0.1695,1.6192,0.1047,-5779.909978,OG0004273,M2
12..6,0.1407,1.8366,0.0766,-5779.909978,OG0004273,M2
8..7,0.1799,2.3493,0.0766,-5779.909978,OG0004273,M2
8..1,0.257,23.1323,0.0111,-13374.958236,OG0004219,M2
8..9,0.0395,3.9538,0.01,-13374.958236,OG0004219,M2
9..10,0.3181,31.877,0.01,-13374.958236,OG0004219,M2
10..11,0.2499,25.0448,0.01,-13374.958236,OG0004219,M2
11..2,0.6747,67.6113,0.01,-13374.958236,OG0004219,M2
11..3,0.7487,67.3812,0.0111,-13374.958236,OG0004219,M2
10..12,0.246,24.6555,0.01,-13374.958236,OG0004219,M2
12..5,0.3213,32.1948,0.01,-13374.958236,OG0004219,M2
12..6,0.2856,25.7017,0.0111,-13374.958236,OG0004219,M2
9..4,0.2718,27.2399,0.01,-13374.958236,OG0004219,M2
8..7,0.392,35.2775,0.0111,-13374.958236,OG0004219,M2
8..1,0.0975,2.5803,0.0378,-12620.065501,OG0004304,M2
8..9,0.064,1.1997,0.0533,-12620.065501,OG0004304,M2
9..10,0.0275,0.5152,0.0533,-12620.065501,OG0004304,M2
10..11,0.1206,2.2606,0.0533,-12620.065501,OG0004304,M2
11..2,0.0921,1.7269,0.0533,-12620.065501,OG0004304,M2
11..3,0.0939,2.4856,0.0378,-12620.065501,OG0004304,M2
10..4,0.1161,2.1761,0.0533,-12620.065501,OG0004304,M2
9..12,0.0917,1.718,0.0533,-12620.065501,OG0004304,M2
12..5,0.0716,1.3416,0.0533,-12620.065501,OG0004304,M2
12..6,0.077,2.0376,0.0378,-12620.065501,OG0004304,M2
8..7,0.1268,3.3554,0.0378,-12620.065501,OG0004304,M2
8..1,0.195,72.0723,0.0027,-11548.218337,OG0004303,M2
8..9,0.0478,21.8165,0.0022,-11548.218337,OG0004303,M2
9..10,0.0472,21.5589,0.0022,-11548.218337,OG0004303,M2
10..11,0.0735,33.5576,0.0022,-11548.218337,OG0004303,M2
11..2,0.0688,31.3838,0.0022,-11548.218337,OG0004303,M2
11..3,0.1721,63.6262,0.0027,-11548.218337,OG0004303,M2
10..12,0.1321,60.2775,0.0022,-11548.218337,OG0004303,M2
12..5,0.1559,71.1372,0.0022,-11548.218337,OG0004303,M2
12..6,0.1598,59.0771,0.0027,-11548.218337,OG0004303,M2
9..4,0.1001,45.6919,0.0022,-11548.218337,OG0004303,M2
8..7,0.1197,44.2383,0.0027,-11548.218337,OG0004303,M2
8..1,0.4042,45.0648,0.009,-10675.195081,OG0004297,M2
8..9,0.1034,21.7852,0.0047,-10675.195081,OG0004297,M2
9..10,0.133,28.0242,0.0047,-10675.195081,OG0004297,M2
10..11,0.1453,30.6195,0.0047,-10675.195081,OG0004297,M2
11..2,0.1882,39.6537,0.0047,-10675.195081,OG0004297,M2
11..3,0.1931,21.5248,0.009,-10675.195081,OG0004297,M2
10..12,0.2963,62.448,0.0047,-10675.195081,OG0004297,M2
12..5,0.3069,64.6744,0.0047,-10675.195081,OG0004297,M2
12..6,0.2378,26.5134,0.009,-10675.195081,OG0004297,M2
9..4,0.2864,60.3545,0.0047,-10675.195081,OG0004297,M2
8..7,0.5731,63.8931,0.009,-10675.195081,OG0004297,M2
8..1,0.0651,1.2739,0.0511,-2852.483623,OG0004298,M2
8..9,0.0266,0.3978,0.0669,-2852.483623,OG0004298,M2
9..10,0.0309,0.4625,0.0669,-2852.483623,OG0004298,M2
10..2,0.0194,0.2905,0.0669,-2852.483623,OG0004298,M2
10..3,0.0406,0.7941,0.0511,-2852.483623,OG0004298,M2
9..11,0.0034,0.051,0.0669,-2852.483623,OG0004298,M2
11..4,0.0389,0.5823,0.0669,-2852.483623,OG0004298,M2
11..12,0.0487,0.728,0.0669,-2852.483623,OG0004298,M2
12..5,0.0396,0.5922,0.0669,-2852.483623,OG0004298,M2
12..6,0.0531,1.0391,0.0511,-2852.483623,OG0004298,M2
8..7,0.0899,1.7591,0.0511,-2852.483623,OG0004298,M2
8..1,0.4588,5.47,0.0839,-8072.771944,OG0004299,M2
8..9,0.1063,1.1688,0.091,-8072.771944,OG0004299,M2
9..10,0.0564,0.6201,0.091,-8072.771944,OG0004299,M2
10..11,0.1015,1.1161,0.091,-8072.771944,OG0004299,M2
11..2,0.0675,0.7421,0.091,-8072.771944,OG0004299,M2
11..3,0.1524,1.8174,0.0839,-8072.771944,OG0004299,M2
10..12,0.159,1.7482,0.091,-8072.771944,OG0004299,M2
12..5,0.107,1.1766,0.091,-8072.771944,OG0004299,M2
12..6,0.1396,1.6643,0.0839,-8072.771944,OG0004299,M2
9..4,0.2887,3.1736,0.091,-8072.771944,OG0004299,M2
8..7,0.2646,3.1543,0.0839,-8072.771944,OG0004299,M2
8..1,0.0452,2.2663,0.02,-3826.097219,OG0004290,M2
8..9,0.0399,1.4888,0.0268,-3826.097219,OG0004290,M2
9..10,0.0221,0.8232,0.0268,-3826.097219,OG0004290,M2
10..11,0.0845,3.1513,0.0268,-3826.097219,OG0004290,M2
11..2,0.0237,0.8858,0.0268,-3826.097219,OG0004290,M2
11..3,0.0142,0.7128,0.02,-3826.097219,OG0004290,M2
10..4,0.0589,2.1976,0.0268,-3826.097219,OG0004290,M2
9..12,0.0712,2.6576,0.0268,-3826.097219,OG0004290,M2
12..5,0.0504,1.8802,0.0268,-3826.097219,OG0004290,M2
12..6,0.0504,2.5239,0.02,-3826.097219,OG0004290,M2
8..7,0.0636,3.1891,0.02,-3826.097219,OG0004290,M2
8..1,0.151,47.0509,0.0032,-12484.086775,OG0004301,M2
8..9,0.1083,35.9152,0.003,-12484.086775,OG0004301,M2
9..10,0.0579,19.2133,0.003,-12484.086775,OG0004301,M2
10..11,0.1323,43.8514,0.003,-12484.086775,OG0004301,M2
11..2,0.1678,55.6447,0.003,-12484.086775,OG0004301,M2
11..3,0.2251,70.147,0.0032,-12484.086775,OG0004301,M2
10..4,0.1942,64.3928,0.003,-12484.086775,OG0004301,M2
9..12,0.1536,50.9297,0.003,-12484.086775,OG0004301,M2
12..5,0.201,66.6487,0.003,-12484.086775,OG0004301,M2
12..6,0.2262,70.4911,0.0032,-12484.086775,OG0004301,M2
8..7,0.2245,69.9468,0.0032,-12484.086775,OG0004301,M2
8..1,0.0946,43.2777,0.0022,-4767.529856,OG0004306,M2
8..9,0.0312,20.2898,0.0015,-4767.529856,OG0004306,M2
9..10,0.0488,31.7073,0.0015,-4767.529856,OG0004306,M2
10..11,0.0408,26.4731,0.0015,-4767.529856,OG0004306,M2
11..2,0.088,57.1759,0.0015,-4767.529856,OG0004306,M2
11..3,0.1414,64.7145,0.0022,-4767.529856,OG0004306,M2
10..12,0.1425,92.5546,0.0015,-4767.529856,OG0004306,M2
12..5,0.0551,35.7919,0.0015,-4767.529856,OG0004306,M2
12..6,0.0474,21.7079,0.0022,-4767.529856,OG0004306,M2
9..4,0.0851,55.2668,0.0015,-4767.529856,OG0004306,M2
8..7,0.1014,46.413,0.0022,-4767.529856,OG0004306,M2
8..1,0.0517,1.0306,0.0502,-7717.200173,OG0004336,M2
8..9,0.0171,0.155,0.11,-7717.200173,OG0004336,M2
9..10,0.0165,0.15,0.11,-7717.200173,OG0004336,M2
10..11,0.0382,0.3473,0.11,-7717.200173,OG0004336,M2
11..2,0.0469,0.4263,0.11,-7717.200173,OG0004336,M2
11..3,0.0294,0.5853,0.0502,-7717.200173,OG0004336,M2
10..12,0.0402,0.3651,0.11,-7717.200173,OG0004336,M2
12..5,0.0362,0.3295,0.11,-7717.200173,OG0004336,M2
12..6,0.034,0.6783,0.0502,-7717.200173,OG0004336,M2
9..4,0.0497,0.4519,0.11,-7717.200173,OG0004336,M2
8..7,0.0584,1.1637,0.0502,-7717.200173,OG0004336,M2
8..1,0.151,66.0323,0.0023,-14645.568736,OG0004353,M2
8..9,0.0825,19.6884,0.0042,-14645.568736,OG0004353,M2
9..10,0.0614,14.6697,0.0042,-14645.568736,OG0004353,M2
10..11,0.1002,23.9168,0.0042,-14645.568736,OG0004353,M2
11..2,0.0914,21.8305,0.0042,-14645.568736,OG0004353,M2
11..3,0.1331,58.1904,0.0023,-14645.568736,OG0004353,M2
10..12,0.133,31.7463,0.0042,-14645.568736,OG0004353,M2
12..5,0.123,29.356,0.0042,-14645.568736,OG0004353,M2
12..6,0.1261,55.1237,0.0023,-14645.568736,OG0004353,M2
9..4,0.1432,34.175,0.0042,-14645.568736,OG0004353,M2
8..7,0.1244,54.3725,0.0023,-14645.568736,OG0004353,M2
8..1,0.2017,5.0637,0.0398,-11879.39192,OG0004368,M2
8..9,0.0727,1.7518,0.0415,-11879.39192,OG0004368,M2
9..10,0.0252,0.6077,0.0415,-11879.39192,OG0004368,M2
10..11,0.0818,1.9689,0.0415,-11879.39192,OG0004368,M2
11..2,0.127,3.0589,0.0415,-11879.39192,OG0004368,M2
11..3,0.1187,2.9798,0.0398,-11879.39192,OG0004368,M2
10..4,0.1365,3.2868,0.0415,-11879.39192,OG0004368,M2
9..12,0.1152,2.7738,0.0415,-11879.39192,OG0004368,M2
12..5,0.1961,4.7216,0.0415,-11879.39192,OG0004368,M2
12..6,0.1863,4.6784,0.0398,-11879.39192,OG0004368,M2
8..7,0.1654,4.154,0.0398,-11879.39192,OG0004368,M2
8..1,0.1206,7.9109,0.0152,-8327.661949,OG0004335,M2
8..9,0.0456,4.0481,0.0113,-8327.661949,OG0004335,M2
9..10,0.0309,2.7439,0.0113,-8327.661949,OG0004335,M2
10..11,0.0596,5.2846,0.0113,-8327.661949,OG0004335,M2
11..2,0.0613,5.4422,0.0113,-8327.661949,OG0004335,M2
11..3,0.0719,4.7173,0.0152,-8327.661949,OG0004335,M2
10..12,0.0898,7.9619,0.0113,-8327.661949,OG0004335,M2
12..5,0.0774,6.8636,0.0113,-8327.661949,OG0004335,M2
12..6,0.0494,3.2442,0.0152,-8327.661949,OG0004335,M2
9..4,0.098,8.695,0.0113,-8327.661949,OG0004335,M2
8..7,0.1161,7.6202,0.0152,-8327.661949,OG0004335,M2
8..1,0.2251,47.6502,0.0047,-13153.748119,OG0004329,M2
8..9,0.0662,20.2014,0.0033,-13153.748119,OG0004329,M2
9..10,0.0799,24.3876,0.0033,-13153.748119,OG0004329,M2
10..11,0.1462,44.636,0.0033,-13153.748119,OG0004329,M2
11..2,0.126,38.4851,0.0033,-13153.748119,OG0004329,M2
11..3,0.1364,28.8715,0.0047,-13153.748119,OG0004329,M2
10..12,0.1803,55.0574,0.0033,-13153.748119,OG0004329,M2
12..5,0.105,32.072,0.0033,-13153.748119,OG0004329,M2
12..6,0.0863,18.2635,0.0047,-13153.748119,OG0004329,M2
9..4,0.2641,80.6327,0.0033,-13153.748119,OG0004329,M2
8..7,0.166,35.1345,0.0047,-13153.748119,OG0004329,M2
8..1,0.1458,3.4404,0.0424,-8954.50106,OG0004338,M2
8..9,0.1218,1.4844,0.082,-8954.50106,OG0004338,M2
9..10,0.0274,0.3342,0.082,-8954.50106,OG0004338,M2
10..11,0.0634,0.7726,0.082,-8954.50106,OG0004338,M2
11..2,0.0971,1.1839,0.082,-8954.50106,OG0004338,M2
11..3,0.1348,3.1816,0.0424,-8954.50106,OG0004338,M2
10..4,0.2645,3.2232,0.082,-8954.50106,OG0004338,M2
9..12,0.109,1.3283,0.082,-8954.50106,OG0004338,M2
12..5,0.1361,1.6585,0.082,-8954.50106,OG0004338,M2
12..6,0.0932,2.1995,0.0424,-8954.50106,OG0004338,M2
8..7,0.1336,3.1518,0.0424,-8954.50106,OG0004338,M2
8..1,0.132,5.2021,0.0254,-13340.264552,OG0004365,M2
8..9,0.0704,1.5642,0.045,-13340.264552,OG0004365,M2
9..10,0.1032,2.2929,0.045,-13340.264552,OG0004365,M2
10..2,0.131,2.9109,0.045,-13340.264552,OG0004365,M2
10..3,0.1407,5.5445,0.0254,-13340.264552,OG0004365,M2
9..11,0.0209,0.4643,0.045,-13340.264552,OG0004365,M2
11..4,0.1491,3.3134,0.045,-13340.264552,OG0004365,M2
11..12,0.1509,3.3538,0.045,-13340.264552,OG0004365,M2
12..5,0.1332,2.9593,0.045,-13340.264552,OG0004365,M2
12..6,0.1349,5.3183,0.0254,-13340.264552,OG0004365,M2
8..7,0.175,6.897,0.0254,-13340.264552,OG0004365,M2
8..1,0.1297,2.8929,0.0448,-5959.688449,OG0004372,M2
8..9,0.0543,1.2276,0.0442,-5959.688449,OG0004372,M2
9..10,0.0339,0.7678,0.0442,-5959.688449,OG0004372,M2
10..11,0.1003,2.2687,0.0442,-5959.688449,OG0004372,M2
11..2,0.0407,0.9205,0.0442,-5959.688449,OG0004372,M2
11..3,0.0733,1.635,0.0448,-5959.688449,OG0004372,M2
10..12,0.1477,3.3402,0.0442,-5959.688449,OG0004372,M2
12..5,0.0641,1.4492,0.0442,-5959.688449,OG0004372,M2
12..6,0.1008,2.2495,0.0448,-5959.688449,OG0004372,M2
9..4,0.0957,2.1637,0.0442,-5959.688449,OG0004372,M2
8..7,0.0934,2.0845,0.0448,-5959.688449,OG0004372,M2
8..1,0.1951,35.8581,0.0054,-4392.580349,OG0004328,M2
8..9,0.067,30.7496,0.0022,-4392.580349,OG0004328,M2
9..10,0.0648,29.7549,0.0022,-4392.580349,OG0004328,M2
10..11,0.1005,46.1207,0.0022,-4392.580349,OG0004328,M2
11..2,0.0738,33.8759,0.0022,-4392.580349,OG0004328,M2
11..3,0.1459,26.8179,0.0054,-4392.580349,OG0004328,M2
10..12,0.1296,59.4993,0.0022,-4392.580349,OG0004328,M2
12..5,0.0857,39.3565,0.0022,-4392.580349,OG0004328,M2
12..6,0.1024,18.818,0.0054,-4392.580349,OG0004328,M2
9..4,0.1675,76.871,0.0022,-4392.580349,OG0004328,M2
8..7,0.1141,20.9783,0.0054,-4392.580349,OG0004328,M2
8..1,0.2173,5.2447,0.0414,-12176.7225,OG0004374,M2
8..9,0.0445,0.6305,0.0705,-12176.7225,OG0004374,M2
9..10,0.0229,0.3251,0.0705,-12176.7225,OG0004374,M2
10..11,0.0751,1.0651,0.0705,-12176.7225,OG0004374,M2
11..2,0.053,0.7512,0.0705,-12176.7225,OG0004374,M2
11..3,0.0743,1.794,0.0414,-12176.7225,OG0004374,M2
10..12,0.2025,2.8711,0.0705,-12176.7225,OG0004374,M2
12..5,0.0857,1.215,0.0705,-12176.7225,OG0004374,M2
12..6,0.0841,2.0293,0.0414,-12176.7225,OG0004374,M2
9..4,0.1558,2.2084,0.0705,-12176.7225,OG0004374,M2
8..7,0.149,3.5958,0.0414,-12176.7225,OG0004374,M2
8..1,0.1194,3.0607,0.039,-10113.588849,OG0004321,M2
8..9,0.0435,0.6585,0.0661,-10113.588849,OG0004321,M2
9..10,0.0394,0.5971,0.0661,-10113.588849,OG0004321,M2
10..11,0.0774,1.1712,0.0661,-10113.588849,OG0004321,M2
11..2,0.0614,0.9299,0.0661,-10113.588849,OG0004321,M2
11..3,0.0553,1.4177,0.039,-10113.588849,OG0004321,M2
10..12,0.0747,1.1312,0.0661,-10113.588849,OG0004321,M2
12..5,0.0548,0.8298,0.0661,-10113.588849,OG0004321,M2
12..6,0.0529,1.3552,0.039,-10113.588849,OG0004321,M2
9..4,0.0981,1.4851,0.0661,-10113.588849,OG0004321,M2
8..7,0.0793,2.0331,0.039,-10113.588849,OG0004321,M2
8..1,0.0756,1.233,0.0613,-6820.124502,OG0004364,M2
8..9,0.0547,0.4904,0.1116,-6820.124502,OG0004364,M2
9..10,0.0329,0.2947,0.1116,-6820.124502,OG0004364,M2
10..11,0.0475,0.4257,0.1116,-6820.124502,OG0004364,M2
11..2,0.0667,0.5976,0.1116,-6820.124502,OG0004364,M2
11..3,0.0439,0.7155,0.0613,-6820.124502,OG0004364,M2
10..12,0.0777,0.6964,0.1116,-6820.124502,OG0004364,M2
12..5,0.0561,0.5025,0.1116,-6820.124502,OG0004364,M2
12..6,0.0512,0.8359,0.0613,-6820.124502,OG0004364,M2
9..4,0.0863,0.7736,0.1116,-6820.124502,OG0004364,M2
8..7,0.0787,1.2847,0.0613,-6820.124502,OG0004364,M2
8..1,0.1517,2.8578,0.0531,-7861.04342,OG0004360,M2
8..9,0.0451,0.5588,0.0808,-7861.04342,OG0004360,M2
9..10,0.0494,0.6119,0.0808,-7861.04342,OG0004360,M2
10..11,0.1001,1.2395,0.0808,-7861.04342,OG0004360,M2
11..2,0.1338,1.656,0.0808,-7861.04342,OG0004360,M2
11..3,0.1319,2.4845,0.0531,-7861.04342,OG0004360,M2
10..12,0.1125,1.3932,0.0808,-7861.04342,OG0004360,M2
12..5,0.1506,1.8648,0.0808,-7861.04342,OG0004360,M2
12..6,0.1089,2.0515,0.0531,-7861.04342,OG0004360,M2
9..4,0.182,2.253,0.0808,-7861.04342,OG0004360,M2
8..7,0.2452,4.6179,0.0531,-7861.04342,OG0004360,M2
8..1,0.3351,67.2639,0.005,-4690.489992,OG0004384,M2
8..9,0.1328,41.1246,0.0032,-4690.489992,OG0004384,M2
9..10,0.032,9.9226,0.0032,-4690.489992,OG0004384,M2
10..11,0.0924,28.6049,0.0032,-4690.489992,OG0004384,M2
11..2,0.136,42.106,0.0032,-4690.489992,OG0004384,M2
11..3,0.2558,51.3444,0.005,-4690.489992,OG0004384,M2
10..12,0.0994,30.7755,0.0032,-4690.489992,OG0004384,M2
12..5,0.1633,50.5719,0.0032,-4690.489992,OG0004384,M2
12..6,0.2712,54.4227,0.005,-4690.489992,OG0004384,M2
9..4,0.2184,67.6257,0.0032,-4690.489992,OG0004384,M2
8..7,0.3001,60.2241,0.005,-4690.489992,OG0004384,M2
8..1,0.2471,63.7867,0.0039,-5425.183988,OG0004385,M2
8..9,0.0457,21.3106,0.0021,-5425.183988,OG0004385,M2
9..10,0.0434,20.2138,0.0021,-5425.183988,OG0004385,M2
10..11,0.0957,44.5969,0.0021,-5425.183988,OG0004385,M2
11..2,0.113,52.6815,0.0021,-5425.183988,OG0004385,M2
11..3,0.1747,45.0966,0.0039,-5425.183988,OG0004385,M2
10..4,0.1545,72.0112,0.0021,-5425.183988,OG0004385,M2
9..7,0.2736,70.6167,0.0039,-5425.183988,OG0004385,M2
8..12,0.1343,62.5862,0.0021,-5425.183988,OG0004385,M2
12..5,0.1398,65.1687,0.0021,-5425.183988,OG0004385,M2
12..6,0.1369,35.3487,0.0039,-5425.183988,OG0004385,M2
8..1,0.1732,53.9282,0.0032,-14135.666364,OG0004320,M2
8..9,0.0669,21.3756,0.0031,-14135.666364,OG0004320,M2
9..10,0.049,15.6725,0.0031,-14135.666364,OG0004320,M2
10..11,0.0908,29.0205,0.0031,-14135.666364,OG0004320,M2
11..2,0.0826,26.4141,0.0031,-14135.666364,OG0004320,M2
11..3,0.1041,32.4043,0.0032,-14135.666364,OG0004320,M2
10..4,0.1858,59.3923,0.0031,-14135.666364,OG0004320,M2
9..12,0.1621,51.8205,0.0031,-14135.666364,OG0004320,M2
12..5,0.1547,49.4689,0.0031,-14135.666364,OG0004320,M2
12..6,0.1206,37.5498,0.0032,-14135.666364,OG0004320,M2
8..7,0.1974,61.4595,0.0032,-14135.666364,OG0004320,M2
8..1,0.0854,2.3428,0.0364,-6099.263529,OG0004313,M2
8..9,0.0273,0.5175,0.0527,-6099.263529,OG0004313,M2
9..10,0.0183,0.347,0.0527,-6099.263529,OG0004313,M2
10..11,0.065,1.2326,0.0527,-6099.263529,OG0004313,M2
11..2,0.0431,0.8178,0.0527,-6099.263529,OG0004313,M2
11..3,0.0315,0.8644,0.0364,-6099.263529,OG0004313,M2
10..4,0.038,0.7211,0.0527,-6099.263529,OG0004313,M2
9..12,0.0666,1.2637,0.0527,-6099.263529,OG0004313,M2
12..5,0.0461,0.8739,0.0527,-6099.263529,OG0004313,M2
12..6,0.0492,1.3509,0.0364,-6099.263529,OG0004313,M2
8..7,0.0491,1.3476,0.0364,-6099.263529,OG0004313,M2
8..1,0.1153,63.0372,0.0018,-13576.948559,OG0004361,M2
8..9,0.1166,52.9058,0.0022,-13576.948559,OG0004361,M2
9..10,0.0463,21.0358,0.0022,-13576.948559,OG0004361,M2
10..11,0.1,45.3794,0.0022,-13576.948559,OG0004361,M2
11..2,0.0509,23.1265,0.0022,-13576.948559,OG0004361,M2
11..3,0.0785,42.8849,0.0018,-13576.948559,OG0004361,M2
10..12,0.1118,50.7634,0.0022,-13576.948559,OG0004361,M2
12..5,0.0838,38.0182,0.0022,-13576.948559,OG0004361,M2
12..6,0.0604,32.9973,0.0018,-13576.948559,OG0004361,M2
9..4,0.1316,59.7452,0.0022,-13576.948559,OG0004361,M2
8..7,0.1388,75.8837,0.0018,-13576.948559,OG0004361,M2
8..1,0.3535,5.3342,0.0663,-4169.328521,OG0004381,M2
8..9,0.0467,0.1546,0.3024,-4169.328521,OG0004381,M2
9..10,0.0658,0.2176,0.3024,-4169.328521,OG0004381,M2
10..11,0.0998,0.3301,0.3024,-4169.328521,OG0004381,M2
11..2,0.2661,0.8798,0.3024,-4169.328521,OG0004381,M2
11..3,0.4014,6.0576,0.0663,-4169.328521,OG0004381,M2
10..12,0.304,1.0053,0.3024,-4169.328521,OG0004381,M2
12..5,0.1684,0.5568,0.3024,-4169.328521,OG0004381,M2
12..6,0.2169,3.2731,0.0663,-4169.328521,OG0004381,M2
9..7,0.3388,5.1127,0.0663,-4169.328521,OG0004381,M2
8..4,0.179,0.5918,0.3024,-4169.328521,OG0004381,M2
8..1,0.1028,3.8054,0.027,-10407.363645,OG0004382,M2
8..9,0.0459,0.8945,0.0513,-10407.363645,OG0004382,M2
9..10,0.0309,0.6025,0.0513,-10407.363645,OG0004382,M2
10..11,0.0664,1.2949,0.0513,-10407.363645,OG0004382,M2
11..2,0.0749,1.4606,0.0513,-10407.363645,OG0004382,M2
11..3,0.0787,2.9157,0.027,-10407.363645,OG0004382,M2
10..12,0.0711,1.3863,0.0513,-10407.363645,OG0004382,M2
12..5,0.0882,1.7199,0.0513,-10407.363645,OG0004382,M2
12..6,0.0768,2.8422,0.027,-10407.363645,OG0004382,M2
9..4,0.085,1.6575,0.0513,-10407.363645,OG0004382,M2
8..7,0.1088,4.0299,0.027,-10407.363645,OG0004382,M2
8..1,0.1128,1.5206,0.0742,-5664.362321,OG0004383,M2
8..9,0.0185,0.3108,0.0596,-5664.362321,OG0004383,M2
9..10,0.0891,1.4948,0.0596,-5664.362321,OG0004383,M2
10..2,0.0905,1.5194,0.0596,-5664.362321,OG0004383,M2
10..3,0.071,0.9565,0.0742,-5664.362321,OG0004383,M2
9..4,0.0901,1.512,0.0596,-5664.362321,OG0004383,M2
8..11,0.0244,0.409,0.0596,-5664.362321,OG0004383,M2
11..12,0.0625,1.0491,0.0596,-5664.362321,OG0004383,M2
12..5,0.1037,1.7407,0.0596,-5664.362321,OG0004383,M2
12..6,0.1138,1.5339,0.0742,-5664.362321,OG0004383,M2
11..7,0.1928,2.5983,0.0742,-5664.362321,OG0004383,M2
8..1,0.1082,57.3075,0.0019,-7876.517772,OG0004359,M2
8..9,0.0453,17.1777,0.0026,-7876.517772,OG0004359,M2
9..10,0.0283,10.704,0.0026,-7876.517772,OG0004359,M2
10..11,0.1022,38.7283,0.0026,-7876.517772,OG0004359,M2
11..2,0.0896,33.9362,0.0026,-7876.517772,OG0004359,M2
11..3,0.1045,55.3405,0.0019,-7876.517772,OG0004359,M2
10..12,0.1219,46.1856,0.0026,-7876.517772,OG0004359,M2
12..5,0.078,29.5512,0.0026,-7876.517772,OG0004359,M2
12..6,0.0783,41.4551,0.0019,-7876.517772,OG0004359,M2
9..4,0.0926,35.0884,0.0026,-7876.517772,OG0004359,M2
8..7,0.1629,86.2794,0.0019,-7876.517772,OG0004359,M2
8..1,0.0527,0.9575,0.055,-3296.522593,OG0004357,M2
8..9,0.0307,0.3632,0.0844,-3296.522593,OG0004357,M2
9..10,0.0117,0.1382,0.0844,-3296.522593,OG0004357,M2
10..11,0.0815,0.966,0.0844,-3296.522593,OG0004357,M2
11..2,0.068,0.806,0.0844,-3296.522593,OG0004357,M2
11..3,0.121,2.1993,0.055,-3296.522593,OG0004357,M2
10..12,0.0923,1.0932,0.0844,-3296.522593,OG0004357,M2
12..5,0.0581,0.6887,0.0844,-3296.522593,OG0004357,M2
12..6,0.1034,1.8802,0.055,-3296.522593,OG0004357,M2
9..4,0.0323,0.3823,0.0844,-3296.522593,OG0004357,M2
8..7,0.0965,1.7545,0.055,-3296.522593,OG0004357,M2
8..1,0.1085,55.0443,0.002,-15201.884285,OG0004327,M2
8..9,0.0436,21.4315,0.002,-15201.884285,OG0004327,M2
9..10,0.0459,22.545,0.002,-15201.884285,OG0004327,M2
10..11,0.08,39.3104,0.002,-15201.884285,OG0004327,M2
11..2,0.049,24.0933,0.002,-15201.884285,OG0004327,M2
11..3,0.0642,32.5635,0.002,-15201.884285,OG0004327,M2
10..12,0.0832,40.881,0.002,-15201.884285,OG0004327,M2
12..5,0.0891,43.7883,0.002,-15201.884285,OG0004327,M2
12..6,0.0768,38.961,0.002,-15201.884285,OG0004327,M2
9..4,0.0948,46.5969,0.002,-15201.884285,OG0004327,M2
8..7,0.1346,68.267,0.002,-15201.884285,OG0004327,M2
8..1,0.0453,0.7253,0.0625,-1980.16781,OG0004314,M2
8..9,0.019,0.2827,0.0673,-1980.16781,OG0004314,M2
