branch,dN,dS,omega,lnL,SOG,Model
9..10,0.013,0.6964,0.0186,-2094.987041,OG0003967,M2
10..11,0.0607,3.2597,0.0186,-2094.987041,OG0003967,M2
11..2,0.011,0.589,0.0186,-2094.987041,OG0003967,M2
11..3,0.0283,1.1621,0.0243,-2094.987041,OG0003967,M2
10..12,0.0418,2.2448,0.0186,-2094.987041,OG0003967,M2
12..5,0.0298,1.5976,0.0186,-2094.987041,OG0003967,M2
12..6,0.0049,0.2019,0.0243,-2094.987041,OG0003967,M2
9..4,0.032,1.7157,0.0186,-2094.987041,OG0003967,M2
8..7,0.0697,2.8658,0.0243,-2094.987041,OG0003967,M2
8..1,0.1478,3.7703,0.0392,-7633.739813,OG0003973,M2
8..9,0.0335,0.7702,0.0435,-7633.739813,OG0003973,M2
9..10,0.0918,2.1109,0.0435,-7633.739813,OG0003973,M2
10..2,0.1015,2.3329,0.0435,-7633.739813,OG0003973,M2
10..3,0.1339,3.4158,0.0392,-7633.739813,OG0003973,M2
9..11,0.0399,0.9174,0.0435,-7633.739813,OG0003973,M2
11..12,0.1205,2.7701,0.0435,-7633.739813,OG0003973,M2
12..5,0.1247,2.8662,0.0435,-7633.739813,OG0003973,M2
12..6,0.1182,3.0141,0.0392,-7633.739813,OG0003973,M2
11..7,0.111,2.832,0.0392,-7633.739813,OG0003973,M2
8..4,0.1207,2.7756,0.0435,-7633.739813,OG0003973,M2
8..1,0.1285,14.3593,0.0089,-15492.414527,OG0003960,M2
8..9,0.0567,11.6956,0.0049,-15492.414527,OG0003960,M2
9..10,0.0512,10.5661,0.0049,-15492.414527,OG0003960,M2
10..11,0.0873,17.9977,0.0049,-15492.414527,OG0003960,M2
11..2,0.0591,12.1891,0.0049,-15492.414527,OG0003960,M2
11..3,0.0634,7.0903,0.0089,-15492.414527,OG0003960,M2
10..12,0.0773,15.9306,0.0049,-15492.414527,OG0003960,M2
12..5,0.0682,14.056,0.0049,-15492.414527,OG0003960,M2
12..6,0.0855,9.5571,0.0089,-15492.414527,OG0003960,M2
9..4,0.1457,30.0474,0.0049,-15492.414527,OG0003960,M2
8..7,0.1303,14.5705,0.0089,-15492.414527,OG0003960,M2
8..1,0.0621,1.8719,0.0332,-2194.342063,OG0003959,M2
8..9,0.0443,0.6834,0.0648,-2194.342063,OG0003959,M2
9..10,0.0536,0.8265,0.0648,-2194.342063,OG0003959,M2
10..11,0.0573,0.884,0.0648,-2194.342063,OG0003959,M2
11..2,0.0733,1.1317,0.0648,-2194.342063,OG0003959,M2
11..3,0.0337,1.0157,0.0332,-2194.342063,OG0003959,M2
10..12,0.0789,1.2171,0.0648,-2194.342063,OG0003959,M2
12..5,0.0774,1.1944,0.0648,-2194.342063,OG0003959,M2
12..6,0.0434,1.3066,0.0332,-2194.342063,OG0003959,M2
9..4,0.0795,1.2263,0.0648,-2194.342063,OG0003959,M2
8..7,0.1043,3.1434,0.0332,-2194.342063,OG0003959,M2
8..1,0.207,3.8798,0.0534,-10893.634908,OG0003942,M2
8..9,0.0572,0.8119,0.0704,-10893.634908,OG0003942,M2
9..10,0.0438,0.6217,0.0704,-10893.634908,OG0003942,M2
10..11,0.1058,1.5022,0.0704,-10893.634908,OG0003942,M2
11..2,0.0879,1.2472,0.0704,-10893.634908,OG0003942,M2
11..3,0.0947,1.7745,0.0534,-10893.634908,OG0003942,M2
10..12,0.1337,1.8979,0.0704,-10893.634908,OG0003942,M2
12..5,0.1586,2.2511,0.0704,-10893.634908,OG0003942,M2
12..6,0.1274,2.3871,0.0534,-10893.634908,OG0003942,M2
9..4,0.2137,3.0334,0.0704,-10893.634908,OG0003942,M2
8..7,0.2295,4.3016,0.0534,-10893.634908,OG0003942,M2
8..1,0.2072,2.3869,0.0868,-7095.356595,OG0003985,M2
8..9,0.0564,0.4647,0.1214,-7095.356595,OG0003985,M2
9..10,0.0886,0.7294,0.1214,-7095.356595,OG0003985,M2
10..2,0.0941,0.7751,0.1214,-7095.356595,OG0003985,M2
10..3,0.1902,2.1917,0.0868,-7095.356595,OG0003985,M2
9..11,0.0349,0.2878,0.1214,-7095.356595,OG0003985,M2
11..4,0.0914,0.7532,0.1214,-7095.356595,OG0003985,M2
11..7,0.2686,3.0948,0.0868,-7095.356595,OG0003985,M2
8..12,0.076,0.6262,0.1214,-7095.356595,OG0003985,M2
12..5,0.1561,1.2862,0.1214,-7095.356595,OG0003985,M2
12..6,0.1196,1.378,0.0868,-7095.356595,OG0003985,M2
8..1,0.1414,1.599,0.0884,-6457.954633,OG0003947,M2
8..9,0.0842,0.5011,0.168,-6457.954633,OG0003947,M2
9..10,0.1027,0.6111,0.168,-6457.954633,OG0003947,M2
10..2,0.1266,0.7534,0.168,-6457.954633,OG0003947,M2
10..3,0.1299,1.469,0.0884,-6457.954633,OG0003947,M2
9..11,0.0482,0.2867,0.168,-6457.954633,OG0003947,M2
11..4,0.1607,0.9566,0.168,-6457.954633,OG0003947,M2
11..12,0.126,0.7501,0.168,-6457.954633,OG0003947,M2
12..5,0.1574,0.9368,0.168,-6457.954633,OG0003947,M2
12..6,0.1296,1.4653,0.0884,-6457.954633,OG0003947,M2
8..7,0.1261,1.4258,0.0884,-6457.954633,OG0003947,M2
8..1,0.1974,68.6849,0.0029,-6789.56443,OG0003948,M2
8..9,0.0575,16.3742,0.0035,-6789.56443,OG0003948,M2
9..10,0.0444,12.6578,0.0035,-6789.56443,OG0003948,M2
10..11,0.1568,44.6857,0.0035,-6789.56443,OG0003948,M2
11..2,0.1028,29.3028,0.0035,-6789.56443,OG0003948,M2
11..3,0.1179,41.0163,0.0029,-6789.56443,OG0003948,M2
10..12,0.1398,39.8237,0.0035,-6789.56443,OG0003948,M2
12..5,0.1142,32.5259,0.0035,-6789.56443,OG0003948,M2
12..6,0.1267,44.0835,0.0029,-6789.56443,OG0003948,M2
9..4,0.1893,53.9422,0.0035,-6789.56443,OG0003948,M2
8..7,0.1503,52.3127,0.0029,-6789.56443,OG0003948,M2
8..1,0.2198,4.6701,0.0471,-5919.846247,OG0003957,M2
8..9,0.054,0.6553,0.0824,-5919.846247,OG0003957,M2
9..2,0.0866,1.0504,0.0824,-5919.846247,OG0003957,M2
9..3,0.1928,4.0964,0.0471,-5919.846247,OG0003957,M2
8..10,0.0364,0.4421,0.0824,-5919.846247,OG0003957,M2
10..11,0.0516,0.6257,0.0824,-5919.846247,OG0003957,M2
11..4,0.1207,1.4645,0.0824,-5919.846247,OG0003957,M2
11..7,0.1571,3.3366,0.0471,-5919.846247,OG0003957,M2
10..12,0.0788,0.9558,0.0824,-5919.846247,OG0003957,M2
12..5,0.163,1.9773,0.0824,-5919.846247,OG0003957,M2
12..6,0.1529,3.2471,0.0471,-5919.846247,OG0003957,M2
8..1,0.2835,4.1483,0.0683,-12062.529618,OG0003974,M2
8..9,0.1636,2.4063,0.068,-12062.529618,OG0003974,M2
9..10,0.0425,0.6252,0.068,-12062.529618,OG0003974,M2
10..11,0.1446,2.1265,0.068,-12062.529618,OG0003974,M2
11..2,0.1478,2.1734,0.068,-12062.529618,OG0003974,M2
11..3,0.1005,1.4711,0.0683,-12062.529618,OG0003974,M2
10..12,0.2232,3.2823,0.068,-12062.529618,OG0003974,M2
12..5,0.1764,2.5942,0.068,-12062.529618,OG0003974,M2
12..6,0.1386,2.0289,0.0683,-12062.529618,OG0003974,M2
9..4,0.3283,4.8275,0.068,-12062.529618,OG0003974,M2
8..7,0.2949,4.3161,0.0683,-12062.529618,OG0003974,M2
8..1,0.1154,31.9577,0.0036,-7606.139253,OG0003972,M2
8..9,0.0605,29.9121,0.002,-7606.139253,OG0003972,M2
9..10,0.052,25.7086,0.002,-7606.139253,OG0003972,M2
10..11,0.1086,53.7108,0.002,-7606.139253,OG0003972,M2
11..2,0.1553,76.763,0.002,-7606.139253,OG0003972,M2
11..3,0.2757,76.3246,0.0036,-7606.139253,OG0003972,M2
10..12,0.147,72.6772,0.002,-7606.139253,OG0003972,M2
12..5,0.1404,69.406,0.002,-7606.139253,OG0003972,M2
12..6,0.1139,31.5363,0.0036,-7606.139253,OG0003972,M2
9..4,0.1278,63.1897,0.002,-7606.139253,OG0003972,M2
8..7,0.1821,50.3975,0.0036,-7606.139253,OG0003972,M2
8..1,0.0801,1.6512,0.0485,-5855.282564,OG0003968,M2
8..9,0.0436,0.5452,0.0799,-5855.282564,OG0003968,M2
9..10,0.0317,0.3972,0.0799,-5855.282564,OG0003968,M2
10..11,0.0464,0.5806,0.0799,-5855.282564,OG0003968,M2
11..2,0.0361,0.4514,0.0799,-5855.282564,OG0003968,M2
11..3,0.0466,0.9597,0.0485,-5855.282564,OG0003968,M2
10..12,0.0565,0.7072,0.0799,-5855.282564,OG0003968,M2
12..5,0.0856,1.0711,0.0799,-5855.282564,OG0003968,M2
12..6,0.0818,1.6868,0.0485,-5855.282564,OG0003968,M2
9..4,0.0742,0.9283,0.0799,-5855.282564,OG0003968,M2
8..7,0.1143,2.3554,0.0485,-5855.282564,OG0003968,M2
8..1,0.099,2.7552,0.0359,-20071.448531,OG0003961,M2
8..9,0.0489,1.3926,0.0351,-20071.448531,OG0003961,M2
9..10,0.0231,0.6571,0.0351,-20071.448531,OG0003961,M2
10..11,0.0445,1.2683,0.0351,-20071.448531,OG0003961,M2
11..2,0.0413,1.178,0.0351,-20071.448531,OG0003961,M2
11..3,0.0595,1.6564,0.0359,-20071.448531,OG0003961,M2
10..12,0.0935,2.6653,0.0351,-20071.448531,OG0003961,M2
12..5,0.0562,1.6016,0.0351,-20071.448531,OG0003961,M2
12..6,0.0654,1.8192,0.0359,-20071.448531,OG0003961,M2
9..4,0.0737,2.101,0.0351,-20071.448531,OG0003961,M2
8..7,0.0642,1.7875,0.0359,-20071.448531,OG0003961,M2
8..1,0.3186,63.6852,0.005,-6679.211487,OG0003946,M2
8..9,0.0796,18.2719,0.0044,-6679.211487,OG0003946,M2
9..10,0.068,15.6068,0.0044,-6679.211487,OG0003946,M2
10..11,0.1188,27.2794,0.0044,-6679.211487,OG0003946,M2
11..2,0.0961,22.0601,0.0044,-6679.211487,OG0003946,M2
11..3,0.1133,22.6598,0.005,-6679.211487,OG0003946,M2
10..12,0.2086,47.9008,0.0044,-6679.211487,OG0003946,M2
12..5,0.1894,43.4887,0.0044,-6679.211487,OG0003946,M2
12..6,0.1258,25.1462,0.005,-6679.211487,OG0003946,M2
9..4,0.2779,63.8022,0.0044,-6679.211487,OG0003946,M2
8..7,0.2073,41.4383,0.005,-6679.211487,OG0003946,M2
8..1,0.1705,52.3738,0.0033,-8954.384637,OG0003943,M2
8..9,0.0601,17.0014,0.0035,-8954.384637,OG0003943,M2
9..10,0.0509,14.3815,0.0035,-8954.384637,OG0003943,M2
10..11,0.074,20.9196,0.0035,-8954.384637,OG0003943,M2
11..2,0.1168,33.0154,0.0035,-8954.384637,OG0003943,M2
11..3,0.0922,28.3244,0.0033,-8954.384637,OG0003943,M2
10..12,0.1345,38.0243,0.0035,-8954.384637,OG0003943,M2
12..5,0.1773,50.1354,0.0035,-8954.384637,OG0003943,M2
12..6,0.1071,32.9043,0.0033,-8954.384637,OG0003943,M2
9..4,0.1506,42.593,0.0035,-8954.384637,OG0003943,M2
8..7,0.193,59.3092,0.0033,-8954.384637,OG0003943,M2
8..1,0.2163,1.5339,0.141,-6938.985014,OG0003939,M2
8..9,0.0895,1.5042,0.0595,-6938.985014,OG0003939,M2
9..10,0.0506,0.8501,0.0595,-6938.985014,OG0003939,M2
10..11,0.0525,0.8821,0.0595,-6938.985014,OG0003939,M2
11..2,0.1616,2.7162,0.0595,-6938.985014,OG0003939,M2
11..3,0.2741,1.9436,0.141,-6938.985014,OG0003939,M2
10..12,0.1996,3.3549,0.0595,-6938.985014,OG0003939,M2
12..5,0.1555,2.6133,0.0595,-6938.985014,OG0003939,M2
12..6,0.1168,0.8286,0.141,-6938.985014,OG0003939,M2
9..4,0.2168,3.6443,0.0595,-6938.985014,OG0003939,M2
8..7,0.3516,2.4932,0.141,-6938.985014,OG0003939,M2
8..1,0.0859,8.946,0.0096,-6500.184569,OG0003977,M2
8..9,0.0308,26.1736,0.0012,-6500.184569,OG0003977,M2
9..10,0.0233,19.8159,0.0012,-6500.184569,OG0003977,M2
10..11,0.0479,40.6496,0.0012,-6500.184569,OG0003977,M2
11..2,0.0632,53.6635,0.0012,-6500.184569,OG0003977,M2
11..3,0.078,8.1219,0.0096,-6500.184569,OG0003977,M2
10..12,0.0779,66.1704,0.0012,-6500.184569,OG0003977,M2
12..5,0.0824,70.0024,0.0012,-6500.184569,OG0003977,M2
12..6,0.0774,8.0671,0.0096,-6500.184569,OG0003977,M2
9..4,0.0582,49.4143,0.0012,-6500.184569,OG0003977,M2
8..7,0.056,5.8308,0.0096,-6500.184569,OG0003977,M2
8..1,0.1863,4.4271,0.0421,-16402.750261,OG0003938,M2
8..9,0.0545,0.6104,0.0893,-16402.750261,OG0003938,M2
9..10,0.0778,0.8718,0.0893,-16402.750261,OG0003938,M2
10..11,0.0915,1.025,0.0893,-16402.750261,OG0003938,M2
11..2,0.1838,2.0588,0.0893,-16402.750261,OG0003938,M2
11..3,0.1495,3.5517,0.0421,-16402.750261,OG0003938,M2
10..12,0.143,1.6022,0.0893,-16402.750261,OG0003938,M2
12..5,0.121,1.3555,0.0893,-16402.750261,OG0003938,M2
12..6,0.1472,3.4969,0.0421,-16402.750261,OG0003938,M2
9..7,0.2561,6.0835,0.0421,-16402.750261,OG0003938,M2
8..4,0.5873,6.5796,0.0893,-16402.750261,OG0003938,M2
8..1,0.109,1.5855,0.0687,-7384.918515,OG0003976,M2
8..9,0.0502,0.4424,0.1136,-7384.918515,OG0003976,M2
9..10,0.0223,0.1965,0.1136,-7384.918515,OG0003976,M2
10..11,0.0539,0.4749,0.1136,-7384.918515,OG0003976,M2
11..2,0.0484,0.4259,0.1136,-7384.918515,OG0003976,M2
11..3,0.0737,1.0728,0.0687,-7384.918515,OG0003976,M2
10..4,0.0792,0.6973,0.1136,-7384.918515,OG0003976,M2
9..12,0.061,0.5375,0.1136,-7384.918515,OG0003976,M2
12..5,0.0774,0.6816,0.1136,-7384.918515,OG0003976,M2
12..6,0.0643,0.9353,0.0687,-7384.918515,OG0003976,M2
8..7,0.1257,1.8294,0.0687,-7384.918515,OG0003976,M2
8..1,0.2756,70.4015,0.0039,-15946.253269,OG0003940,M2
8..9,0.0774,26.7725,0.0029,-15946.253269,OG0003940,M2
9..2,0.1487,51.4667,0.0029,-15946.253269,OG0003940,M2
9..3,0.1939,49.5162,0.0039,-15946.253269,OG0003940,M2
8..10,0.0329,11.4014,0.0029,-15946.253269,OG0003940,M2
10..11,0.0455,15.7451,0.0029,-15946.253269,OG0003940,M2
11..4,0.1661,57.473,0.0029,-15946.253269,OG0003940,M2
11..7,0.16,40.8632,0.0039,-15946.253269,OG0003940,M2
10..12,0.1414,48.9492,0.0029,-15946.253269,OG0003940,M2
12..5,0.2041,70.636,0.0029,-15946.253269,OG0003940,M2
12..6,0.1532,39.1397,0.0039,-15946.253269,OG0003940,M2
8..1,0.2361,73.7488,0.0032,-4252.917474,OG0003983,M2
8..2,0.0503,25.7677,0.002,-4252.917474,OG0003983,M2
8..9,0.0149,7.6483,0.002,-4252.917474,OG0003983,M2
9..3,0.0955,29.8308,0.0032,-4252.917474,OG0003983,M2
9..10,0.0291,14.9051,0.002,-4252.917474,OG0003983,M2
10..11,0.0623,31.9276,0.002,-4252.917474,OG0003983,M2
11..4,0.0933,47.8112,0.002,-4252.917474,OG0003983,M2
11..7,0.0981,30.6305,0.0032,-4252.917474,OG0003983,M2
10..12,0.1208,61.8567,0.002,-4252.917474,OG0003983,M2
12..5,0.0831,42.5541,0.002,-4252.917474,OG0003983,M2
12..6,0.0566,17.6803,0.0032,-4252.917474,OG0003983,M2
8..1,0.1439,68.8475,0.0021,-6335.529216,OG0003949,M2
8..9,0.1046,21.6219,0.0048,-6335.529216,OG0003949,M2
9..10,0.0321,6.6455,0.0048,-6335.529216,OG0003949,M2
10..11,0.0565,11.6876,0.0048,-6335.529216,OG0003949,M2
11..2,0.0686,14.1815,0.0048,-6335.529216,OG0003949,M2
11..3,0.0757,36.205,0.0021,-6335.529216,OG0003949,M2
10..4,0.1492,30.855,0.0048,-6335.529216,OG0003949,M2
9..12,0.068,14.0638,0.0048,-6335.529216,OG0003949,M2
12..5,0.1066,22.0523,0.0048,-6335.529216,OG0003949,M2
12..6,0.1133,54.2138,0.0021,-6335.529216,OG0003949,M2
8..7,0.134,64.1316,0.0021,-6335.529216,OG0003949,M2
8..1,0.3401,92.3264,0.0037,-27392.687843,OG0003979,M2
8..9,0.0411,8.9939,0.0046,-27392.687843,OG0003979,M2
9..10,0.0569,12.4315,0.0046,-27392.687843,OG0003979,M2
10..11,0.095,20.7788,0.0046,-27392.687843,OG0003979,M2
11..2,0.122,26.6643,0.0046,-27392.687843,OG0003979,M2
11..3,0.1657,44.9683,0.0037,-27392.687843,OG0003979,M2
10..12,0.1297,28.353,0.0046,-27392.687843,OG0003979,M2
12..5,0.1539,33.6389,0.0046,-27392.687843,OG0003979,M2
12..6,0.1561,42.3628,0.0037,-27392.687843,OG0003979,M2
9..4,0.1901,41.5579,0.0046,-27392.687843,OG0003979,M2
8..7,0.1456,39.5299,0.0037,-27392.687843,OG0003979,M2
8..1,0.2489,52.9386,0.0047,-11246.193625,OG0003935,M2
8..9,0.1148,32.1157,0.0036,-11246.193625,OG0003935,M2
9..10,0.049,13.7102,0.0036,-11246.193625,OG0003935,M2
10..11,0.1051,29.4045,0.0036,-11246.193625,OG0003935,M2
11..2,0.1368,38.2633,0.0036,-11246.193625,OG0003935,M2
11..3,0.1809,38.4704,0.0047,-11246.193625,OG0003935,M2
10..12,0.2044,57.1957,0.0036,-11246.193625,OG0003935,M2
12..5,0.1755,49.1066,0.0036,-11246.193625,OG0003935,M2
12..6,0.1478,31.4472,0.0047,-11246.193625,OG0003935,M2
9..4,0.1707,47.7652,0.0036,-11246.193625,OG0003935,M2
8..7,0.2681,57.0388,0.0047,-11246.193625,OG0003935,M2
8..1,0.1489,15.9794,0.0093,-11514.274158,OG0003951,M2
8..9,0.0677,5.4043,0.0125,-11514.274158,OG0003951,M2
9..10,0.0344,2.7501,0.0125,-11514.274158,OG0003951,M2
10..11,0.069,5.5085,0.0125,-11514.274158,OG0003951,M2
11..2,0.1138,9.0877,0.0125,-11514.274158,OG0003951,M2
11..3,0.1213,13.0179,0.0093,-11514.274158,OG0003951,M2
10..12,0.1213,9.6825,0.0125,-11514.274158,OG0003951,M2
12..5,0.0958,7.6512,0.0125,-11514.274158,OG0003951,M2
12..6,0.0992,10.639,0.0093,-11514.274158,OG0003951,M2
9..4,0.1041,8.3134,0.0125,-11514.274158,OG0003951,M2
8..7,0.1087,11.6679,0.0093,-11514.274158,OG0003951,M2
8..1,0.1774,78.7434,0.0023,-15508.38065,OG0003944,M2
8..9,0.0549,23.0082,0.0024,-15508.38065,OG0003944,M2
9..10,0.035,14.6504,0.0024,-15508.38065,OG0003944,M2
10..11,0.0929,38.899,0.0024,-15508.38065,OG0003944,M2
11..2,0.06,25.1377,0.0024,-15508.38065,OG0003944,M2
11..3,0.1055,46.8016,0.0023,-15508.38065,OG0003944,M2
10..12,0.1412,59.1225,0.0024,-15508.38065,OG0003944,M2
12..5,0.0915,38.3318,0.0024,-15508.38065,OG0003944,M2
12..6,0.1258,55.8171,0.0023,-15508.38065,OG0003944,M2
9..4,0.167,69.9337,0.0024,-15508.38065,OG0003944,M2
8..7,0.1261,55.9474,0.0023,-15508.38065,OG0003944,M2
8..1,0.1352,10.5576,0.0128,-3182.517276,OG0003945,M2
8..9,0.1004,22.5691,0.0044,-3182.517276,OG0003945,M2
9..10,0.0261,5.8773,0.0044,-3182.517276,OG0003945,M2
10..11,0.0246,5.5214,0.0044,-3182.517276,OG0003945,M2
11..2,0.0683,15.3567,0.0044,-3182.517276,OG0003945,M2
11..3,0.0383,2.9928,0.0128,-3182.517276,OG0003945,M2
10..4,0.0851,19.1392,0.0044,-3182.517276,OG0003945,M2
9..12,0.0774,17.4005,0.0044,-3182.517276,OG0003945,M2
12..5,0.0775,17.4157,0.0044,-3182.517276,OG0003945,M2
12..6,0.0584,4.5579,0.0128,-3182.517276,OG0003945,M2
8..7,0.0614,4.7923,0.0128,-3182.517276,OG0003945,M2
8..1,0.1344,49.2237,0.0027,-10852.854403,OG0003941,M2
8..9,0.0723,17.4469,0.0041,-10852.854403,OG0003941,M2
9..10,0.0433,10.4444,0.0041,-10852.854403,OG0003941,M2
10..11,0.1129,27.2661,0.0041,-10852.854403,OG0003941,M2
11..2,0.1246,30.0889,0.0041,-10852.854403,OG0003941,M2
11..3,0.2191,80.2794,0.0027,-10852.854403,OG0003941,M2
10..12,0.213,51.4245,0.0041,-10852.854403,OG0003941,M2
12..5,0.0747,18.027,0.0041,-10852.854403,OG0003941,M2
12..6,0.1089,39.8834,0.0027,-10852.854403,OG0003941,M2
9..4,0.1322,31.9171,0.0041,-10852.854403,OG0003941,M2
8..7,0.1656,60.6496,0.0027,-10852.854403,OG0003941,M2
8..1,0.1244,62.3479,0.002,-9929.679999,OG0003926,M4
8..9,0.0858,0.0008,103.2869,-9929.679999,OG0003926,M4
9..10,0.023,0.001,24.0683,-9929.679999,OG0003926,M4
10..11,0.1088,0.0011,102.3709,-9929.679999,OG0003926,M4
11..2,0.1086,39.3747,0.0028,-9929.679999,OG0003926,M4
11..3,0.0969,54.4323,0.0018,-9929.679999,OG0003926,M4
10..12,0.1726,0.0019,91.4322,-9929.679999,OG0003926,M4
12..5,0.1712,62.2185,0.0028,-9929.679999,OG0003926,M4
12..6,0.116,9.9316,0.0117,-9929.679999,OG0003926,M4
9..4,0.219,50.3476,0.0044,-9929.679999,OG0003926,M4
8..7,0.221,20.0213,0.011,-9929.679999,OG0003926,M4
8..1,0.0815,78.0362,0.001,-6276.261921,OG0003925,M4
8..9,0.0755,0.0006,122.0128,-6276.261921,OG0003925,M4
9..10,0.0454,0.0011,40.8832,-6276.261921,OG0003925,M4
10..11,0.0699,0.0107,6.5092,-6276.261921,OG0003925,M4
11..2,0.0865,83.4805,0.001,-6276.261921,OG0003925,M4
11..3,0.0441,83.6514,0.0005,-6276.261921,OG0003925,M4
10..4,0.1322,83.2961,0.0016,-6276.261921,OG0003925,M4
9..12,0.0951,0.0024,39.563,-6276.261921,OG0003925,M4
12..5,0.0338,83.6928,0.0004,-6276.261921,OG0003925,M4
12..6,0.0963,83.4407,0.0012,-6276.261921,OG0003925,M4
8..7,0.0333,83.6949,0.0004,-6276.261921,OG0003925,M4
8..1,0.2758,4.3503,0.0634,-15942.221186,OG0003940,M4
8..9,0.083,0.0001,999.0,-15942.221186,OG0003940,M4
9..2,0.1488,71.3097,0.0021,-15942.221186,OG0003940,M4
9..3,0.1929,4.4059,0.0438,-15942.221186,OG0003940,M4
8..10,0.034,0.0,999.0,-15942.221186,OG0003940,M4
10..11,0.0462,0.0,999.0,-15942.221186,OG0003940,M4
11..4,0.1661,5.1477,0.0323,-15942.221186,OG0003940,M4
11..7,0.1616,6.5838,0.0245,-15942.221186,OG0003940,M4
10..12,0.1505,0.0002,999.0,-15942.221186,OG0003940,M4
12..5,0.2038,5.298,0.0385,-15942.221186,OG0003940,M4
12..6,0.1553,6.1343,0.0253,-15942.221186,OG0003940,M4
8..1,0.1023,2.0468,0.05,-8160.067516,OG0003924,M4
8..9,0.0427,0.001,44.4205,-8160.067516,OG0003924,M4
9..10,0.023,0.0086,2.6803,-8160.067516,OG0003924,M4
10..11,0.0156,0.0024,6.5998,-8160.067516,OG0003924,M4
11..2,0.0479,1.8239,0.0263,-8160.067516,OG0003924,M4
11..4,0.1266,74.7515,0.0017,-8160.067516,OG0003924,M4
10..3,0.0824,2.0017,0.0411,-8160.067516,OG0003924,M4
9..12,0.0744,0.0041,18.0219,-8160.067516,OG0003924,M4
12..5,0.07,1.6748,0.0418,-8160.067516,OG0003924,M4
12..6,0.0466,75.0324,0.0006,-8160.067516,OG0003924,M4
8..7,0.0712,1.9303,0.0369,-8160.067516,OG0003924,M4
8..1,0.1795,4.3449,0.0413,-15493.502213,OG0003944,M4
8..9,0.0614,0.0001,999.0,-15493.502213,OG0003944,M4
9..10,0.0363,0.0,999.0,-15493.502213,OG0003944,M4
10..11,0.1024,0.0001,999.0,-15493.502213,OG0003944,M4
11..2,0.0589,3.6444,0.0162,-15493.502213,OG0003944,M4
11..3,0.1036,6.2803,0.0165,-15493.502213,OG0003944,M4
10..12,0.1527,0.0002,999.0,-15493.502213,OG0003944,M4
12..5,0.093,4.0117,0.0232,-15493.502213,OG0003944,M4
12..6,0.1218,79.1614,0.0015,-15493.502213,OG0003944,M4
9..4,0.1631,5.4842,0.0297,-15493.502213,OG0003944,M4
8..7,0.1265,6.6075,0.0191,-15493.502213,OG0003944,M4
8..1,0.2465,7.1718,0.0344,-11238.351699,OG0003935,M4
8..9,0.1264,0.0009,147.4725,-11238.351699,OG0003935,M4
9..10,0.0523,0.0004,148.1891,-11238.351699,OG0003935,M4
10..11,0.1112,0.0009,120.5909,-11238.351699,OG0003935,M4
11..2,0.1352,12.3657,0.0109,-11238.351699,OG0003935,M4
11..3,0.1813,46.2472,0.0039,-11238.351699,OG0003935,M4
10..12,0.2168,0.0011,196.9028,-11238.351699,OG0003935,M4
12..5,0.1739,9.3603,0.0186,-11238.351699,OG0003935,M4
12..6,0.1501,7.4435,0.0202,-11238.351699,OG0003935,M4
9..4,0.1639,57.3077,0.0029,-11238.351699,OG0003935,M4
8..7,0.2663,57.0556,0.0047,-11238.351699,OG0003935,M4
8..1,0.1366,1.3407,0.1019,-3180.259237,OG0003945,M4
8..9,0.0993,0.0512,1.9411,-3180.259237,OG0003945,M4
9..10,0.0242,0.0004,64.7028,-3180.259237,OG0003945,M4
10..11,0.0259,0.001,25.0673,-3180.259237,OG0003945,M4
11..2,0.0673,3.9928,0.0168,-3180.259237,OG0003945,M4
11..3,0.0393,1.5199,0.0258,-3180.259237,OG0003945,M4
10..4,0.087,2.7521,0.0316,-3180.259237,OG0003945,M4
9..12,0.0814,0.9266,0.0878,-3180.259237,OG0003945,M4
12..5,0.0753,38.914,0.0019,-3180.259237,OG0003945,M4
12..6,0.0579,4.1819,0.0138,-3180.259237,OG0003945,M4
8..7,0.0583,67.3819,0.0009,-3180.259237,OG0003945,M4
8..1,0.2174,1.5355,0.1416,-6932.86758,OG0003939,M4
8..9,0.0919,0.001,88.0683,-6932.86758,OG0003939,M4
9..10,0.0488,1.4407,0.0339,-6932.86758,OG0003939,M4
10..11,0.0565,0.0005,112.0786,-6932.86758,OG0003939,M4
11..2,0.1621,2.8245,0.0574,-6932.86758,OG0003939,M4
11..3,0.2766,1.5693,0.1763,-6932.86758,OG0003939,M4
10..12,0.2136,0.0002,999.0,-6932.86758,OG0003939,M4
12..5,0.1482,5.1162,0.029,-6932.86758,OG0003939,M4
12..6,0.1171,0.989,0.1184,-6932.86758,OG0003939,M4
9..4,0.215,3.6851,0.0584,-6932.86758,OG0003939,M4
8..7,0.3424,4.3551,0.0786,-6932.86758,OG0003939,M4
8..1,0.1908,72.0103,0.0026,-7905.347743,OG0003928,M4
8..9,0.0725,0.0012,61.2623,-7905.347743,OG0003928,M4
9..10,0.022,0.0005,41.8491,-7905.347743,OG0003928,M4
10..11,0.1739,0.0013,137.1239,-7905.347743,OG0003928,M4
11..2,0.1949,71.9962,0.0027,-7905.347743,OG0003928,M4
11..3,0.2287,71.8829,0.0032,-7905.347743,OG0003928,M4
10..4,0.1724,72.0719,0.0024,-7905.347743,OG0003928,M4
9..12,0.2742,0.0027,103.4649,-7905.347743,OG0003928,M4
12..5,0.1713,11.7678,0.0146,-7905.347743,OG0003928,M4
